id,label,text,url,email,phone,source,intent_type,malicious,threat_level,linked_to,rewritten_text
non-smishing,"Hi, this is a reminder for your appointment at Hernandez-Dickson on 2005-10-30.",no,no,no,sms,notification,no,none,none,no,n0
smishing,"Collins, Gonzales and Johnston requires immediate verification of your account. Visit http://www.fox-jones.com/ or call 8533294388.",http://www.johnson-morris.com/,no,no,telegram,phishing,yes,critical,malware_app,no,http://www.j0hns0n-m0rr1s.c0m/
non-smishing,"Hi, this is a reminder for your appointment at Kennedy Group on 2022-01-08.",no,jose70@yahoo.com,+1-735-395-5683x39573,sms,notification,no,none,none,no,n0
non-smishing,"Hi, this is a reminder for your appointment at Chapman-Ramos on 2013-05-18.",http://lee.biz/,no,567.992.2577,app,notification,no,none,none,no,http://l33.b1z/
non-smishing,"Hi, this is a reminder for your appointment at Adams-Ellis on 1985-11-03.",no,welchbrittany@yahoo.com,1730002281,app,notification,no,none,none,no,n0
smishing,Green-Avila requires immediate verification of your account. Visit https://jones.com/ or call 001-315-227-1439.,http://www.anderson.info/,dawnhawkins@yahoo.com,+1-201-490-4311x585,sms,phishing,yes,high,fraudulent_entity,no,http://www.@nd3rs0n.1nf0/
non-smishing,"Hi, this is a reminder for your appointment at Long-Mills on 1977-03-20.",https://pena.com/,elizabeth28@wilson-flores.com,no,app,notification,no,none,none,no,https://p3n@.c0m/
smishing,"Jones, Rodriguez and Landry requires immediate verification of your account. Visit http://skinner.org/ or call (177)203-7895.",no,madison97@simmons.com,no,telegram,phishing,yes,high,malware_app,no,n0
non-smishing,"Hi, this is a reminder for your appointment at Powell PLC on 2003-10-24.",no,maldonadojesse@hotmail.com,3368088631,email,notification,no,none,none,no,n0
non-smishing,"Hi, this is a reminder for your appointment at Young-Booth on 1999-05-14.",no,no,001-008-413-2425x47387,app,notification,no,none,none,no,n0
non-smishing,"Hi, this is a reminder for your appointment at Cooper and Sons on 2010-08-09.",no,wongjacob@hotmail.com,788-896-1445x446,sms,notification,no,none,none,no,n0
smishing,Moss-Martinez requires immediate verification of your account. Visit https://little-frazier.com/ or call 017-782-9356.,https://beard.com/,cwalker@yahoo.com,(617)396-7747x99985,whatsapp,phishing,yes,critical,fraudulent_entity,no,https://b3@rd.c0m/
smishing,"Cortez, Carter and Berger requires immediate verification of your account. Visit https://fitzgerald.com/ or call 001-560-545-7783.",https://white.com/,wardherbert@gmail.com,001-891-719-5873,telegram,data theft,yes,critical,fraudulent_entity,no,https://wh1t3.c0m/
smishing,"Johnson, Frank and Green requires immediate verification of your account. Visit http://manning-martin.info/ or call 938.709.0898.",no,brendahayes@hotmail.com,no,whatsapp,phishing,yes,critical,fraudulent_entity,no,n0
non-smishing,"Hi, this is a reminder for your appointment at Moon-Fleming on 1972-12-30.",no,no,no,email,notification,no,none,none,no,n0
smishing,Espinoza and Sons requires immediate verification of your account. Visit http://green.net/ or call (155)230-9395x0139.,https://thompson-massey.com/,nicole75@yahoo.com,no,sms,scam,yes,high,phishing_site,no,https://th0mps0n-m@ss3y.c0m/
non-smishing,"Hi, this is a reminder for your appointment at Morrison-Fisher on 1990-12-01.",no,jacobgarcia@yahoo.com,no,app,notification,no,none,none,no,n0
non-smishing,"Hi, this is a reminder for your appointment at Hunter-Allen on 2003-11-03.",https://www.carlson.info/,jacob84@shaw.biz,001-005-729-3708x731,sms,notification,no,none,none,no,https://www.c@rls0n.1nf0/
smishing,"Willis, Chavez and Petersen requires immediate verification of your account. Visit https://cook.org/ or call (891)034-3638x2614.",https://www.schwartz.com/,washingtonkatherine@vasquez-smith.com,(248)530-1436x73123,whatsapp,phishing,yes,critical,phishing_site,no,https://www.schw@rtz.c0m/
non-smishing,"Hi, this is a reminder for your appointment at Stewart PLC on 2021-04-04.",no,johnhoward@hamilton.com,no,sms,notification,no,none,none,no,n0
non-smishing,"Hi, this is a reminder for your appointment at Beard Inc on 1998-04-10.",no,patrickharris@hines-martin.com,001-205-745-8755x31089,email,notification,no,none,none,no,n0
non-smishing,"Hi, this is a reminder for your appointment at Diaz Ltd on 1988-05-15.",no,wzimmerman@hotmail.com,no,app,notification,no,none,none,no,n0
non-smishing,"Hi, this is a reminder for your appointment at Lee, Guzman and Andrade on 1998-04-12.",no,no,no,sms,notification,no,none,none,no,n0
non-smishing,"Hi, this is a reminder for your appointment at Kelly LLC on 1980-12-09.",https://www.perez.com/,no,012.048.1209,sms,notification,no,none,none,no,https://www.p3r3z.c0m/
non-smishing,"Hi, this is a reminder for your appointment at Mitchell-Cortez on 2025-01-07.",no,alice60@yahoo.com,no,app,notification,no,none,none,no,n0
smishing,Smith-Chapman requires immediate verification of your account. Visit http://molina.com/ or call 1562917546.,https://www.white.biz/,no,001-033-061-5789x8789,telegram,scam,yes,critical,phishing_site,no,https://www.wh1t3.b1z/
smishing,Murphy PLC requires immediate verification of your account. Visit https://www.christensen.com/ or call 412.126.8463x23334.,https://barrett.com/,barbermichelle@mahoney.com,no,whatsapp,phishing,yes,high,phishing_site,no,https://b@rr3tt.c0m/
non-smishing,"Hi, this is a reminder for your appointment at Carter and Sons on 1990-08-15.",no,no,001-455-403-1220,sms,notification,no,none,none,no,n0
smishing,Richardson PLC requires immediate verification of your account. Visit https://johnson.com/ or call 9165580722.,https://hood.info/,brian65@griffin-hernandez.com,001-028-920-2870x543,sms,malware,yes,critical,fraudulent_entity,no,https://h00d.1nf0/
non-smishing,"Hi, this is a reminder for your appointment at Patterson, Higgins and Rivera on 2011-03-23.",no,shannon00@george.biz,no,app,notification,no,none,none,no,n0
smishing,Weaver Ltd requires immediate verification of your account. Visit http://huffman.com/ or call 235-112-9349.,http://www.colon.biz/,jacksonamber@miller.com,+1-027-921-2875x968,sms,malware,yes,critical,phishing_site,no,http://www.c0l0n.b1z/
non-smishing,"Hi, this is a reminder for your appointment at Lawrence, Ellis and Foster on 2015-05-06.",no,peckdeborah@harper.com,no,sms,notification,no,none,none,no,n0
non-smishing,"Hi, this is a reminder for your appointment at Morse-Horton on 1981-08-23.",no,jennyrose@gmail.com,no,sms,notification,no,none,none,no,n0
non-smishing,"Hi, this is a reminder for your appointment at Carroll, Lewis and Jackson on 2015-12-09.",no,no,no,email,notification,no,none,none,no,n0
non-smishing,"Hi, this is a reminder for your appointment at Hoffman, King and Bishop on 1971-12-31.",http://wilson.com/,no,001-763-331-4804x2718,sms,notification,no,none,none,no,http://w1ls0n.c0m/
non-smishing,"Hi, this is a reminder for your appointment at Brown Group on 1975-05-09.",no,ahanson@gmail.com,471-349-4849,app,notification,no,none,none,no,n0
smishing,Roberts-Robinson requires immediate verification of your account. Visit https://www.whitehead.com/ or call 001-328-566-2325x449.,https://jordan-huang.biz/,michael80@yahoo.com,no,sms,scam,yes,critical,malware_app,no,https://j0rd@n-hu@ng.b1z/
non-smishing,"Hi, this is a reminder for your appointment at Tate LLC on 2011-05-28.",no,haassusan@lewis.com,001-888-318-9962x4534,sms,notification,no,none,none,no,n0
non-smishing,"Hi, this is a reminder for your appointment at Olson Group on 2014-10-18.",http://www.martinez-pennington.org/,no,001-055-902-8273x24763,sms,notification,no,none,none,no,http://www.m@rt1n3z-p3nn1ngt0n.0rg/
non-smishing,"Hi, this is a reminder for your appointment at Brown, Monroe and Lopez on 1972-08-06.",no,martinmatthew@gmail.com,922-968-8306,email,notification,no,none,none,no,n0
smishing,Rogers-Gray requires immediate verification of your account. Visit http://www.greene.biz/ or call 161.765.8888x06487.,http://www.robinson-moreno.com/,michelleochoa@hotmail.com,(110)351-5325x2446,telegram,scam,yes,critical,fraudulent_entity,no,http://www.r0b1ns0n-m0r3n0.c0m/
smishing,Dennis Group requires immediate verification of your account. Visit http://www.walker.com/ or call 8817852963.,http://jefferson-hall.com/,no,no,sms,malware,yes,critical,fraudulent_entity,no,http://j3ff3rs0n-h@ll.c0m/
non-smishing,"Hi, this is a reminder for your appointment at Hall-Barrera on 2012-09-08.",no,no,no,sms,notification,no,none,none,no,n0
smishing,"Ramirez, Davis and Morris requires immediate verification of your account. Visit http://smith-hammond.info/ or call 001-060-460-0037.",http://www.brandt.info/,no,no,whatsapp,malware,yes,critical,fraudulent_entity,no,http://www.br@ndt.1nf0/
non-smishing,"Hi, this is a reminder for your appointment at Blanchard, Allen and Wolf on 2007-07-24.",no,no,no,app,notification,no,none,none,no,n0
non-smishing,"Hi, this is a reminder for your appointment at Brown, Carter and Roth on 2006-08-10.",no,bhenry@mcgrath.com,482-468-2397x2068,email,notification,no,none,none,no,n0
smishing,Rodriguez Ltd requires immediate verification of your account. Visit https://www.hicks.com/ or call 659.046.5294x973.,http://vargas.biz/,brianedwards@hotmail.com,no,sms,malware,yes,high,malware_app,no,http://v@rg@s.b1z/
smishing,Walton-Thomas requires immediate verification of your account. Visit https://www.lane-griffith.com/ or call 183.304.3413.,http://gordon-gonzalez.com/,no,no,telegram,malware,yes,critical,fraudulent_entity,no,http://g0rd0n-g0nz@l3z.c0m/
non-smishing,"Hi, this is a reminder for your appointment at Swanson PLC on 2000-12-28.",no,no,no,email,notification,no,none,none,no,n0
non-smishing,"Hi, this is a reminder for your appointment at Smith, Lawson and Maldonado on 1983-06-23.",https://www.castillo.biz/,no,+1-627-516-2393x5167,app,notification,no,none,none,no,https://www.c@st1ll0.b1z/
non-smishing,"Hi, this is a reminder for your appointment at Price, Nolan and Harris on 1974-08-05.",no,sherrymiller@gmail.com,818.527.3775x41772,email,notification,no,none,none,no,n0
non-smishing,"Hi, this is a reminder for your appointment at Morris-Soto on 2020-11-21.",no,no,(788)586-7028x4090,app,notification,no,none,none,no,n0
non-smishing,"Hi, this is a reminder for your appointment at Lowery, Ellis and Cherry on 1980-01-02.",no,no,670-397-0238x071,sms,notification,no,none,none,no,n0
non-smishing,"Hi, this is a reminder for your appointment at Arias Inc on 2011-12-15.",no,ifuller@gmail.com,no,app,notification,no,none,none,no,n0
smishing,"Harris, Hart and Ryan requires immediate verification of your account. Visit https://www.hester-brewer.org/ or call (261)281-0088x0054.",http://atkins.com/,no,no,telegram,data theft,yes,high,phishing_site,no,http://@tk1ns.c0m/
smishing,Silva-Campbell requires immediate verification of your account. Visit https://hardy.com/ or call (706)557-1809x3840.,https://www.weber-sosa.com/,afisher@gmail.com,no,sms,malware,yes,critical,malware_app,no,https://www.w3b3r-s0s@.c0m/
smishing,Hunter PLC requires immediate verification of your account. Visit https://gutierrez-mcdonald.net/ or call 128-181-2547.,no,morenochristine@hotmail.com,no,whatsapp,malware,yes,high,malware_app,no,n0
non-smishing,"Hi, this is a reminder for your appointment at Roberts LLC on 2003-01-29.",https://lee.org/,no,(357)679-2701x571,sms,notification,no,none,none,no,https://l33.0rg/
smishing,Powell-Freeman requires immediate verification of your account. Visit https://hudson.biz/ or call 965-933-3239.,http://nicholson.com/,parkergabriel@hotmail.com,no,whatsapp,malware,yes,high,malware_app,no,http://n1ch0ls0n.c0m/
smishing,Carr-Brown requires immediate verification of your account. Visit http://davis-orr.org/ or call 853.480.3265.,no,brittanyanderson@gmail.com,001-174-827-8959x62475,sms,malware,yes,critical,phishing_site,no,n0
smishing,"Cruz, Perry and Walls requires immediate verification of your account. Visit https://www.mcdaniel.org/ or call 001-939-533-6419.",http://fuller.com/,ymiller@yahoo.com,001-660-489-7529x816,telegram,malware,yes,high,phishing_site,no,http://full3r.c0m/
non-smishing,"Hi, this is a reminder for your appointment at Wolf, Lewis and Valentine on 1978-09-08.",no,no,no,email,notification,no,none,none,no,n0
non-smishing,"Hi, this is a reminder for your appointment at Willis Group on 1989-01-29.",no,wilsonjennifer@hotmail.com,no,sms,notification,no,none,none,no,n0
smishing,"Liu, Jackson and Stanton requires immediate verification of your account. Visit http://fowler-proctor.com/ or call 234-290-3868x9540.",https://krueger.com/,no,701-875-7655x773,telegram,phishing,yes,high,fraudulent_entity,no,https://kru3g3r.c0m/
smishing,Wilson Ltd requires immediate verification of your account. Visit http://www.ramirez-melton.com/ or call 135-561-6608x95276.,http://www.chapman.com/,jacob06@gmail.com,(279)540-9597x913,telegram,malware,yes,high,fraudulent_entity,no,http://www.ch@pm@n.c0m/
non-smishing,"Hi, this is a reminder for your appointment at Gardner, Perez and Garcia on 2005-09-20.",https://wilson.info/,no,(869)822-1779,sms,notification,no,none,none,no,https://w1ls0n.1nf0/
non-smishing,"Hi, this is a reminder for your appointment at Evans, Stanton and Valentine on 1988-08-20.",no,pwyatt@yahoo.com,no,sms,notification,no,none,none,no,n0
smishing,Mcdaniel-Barnett requires immediate verification of your account. Visit http://mann.org/ or call 367.117.1401x52553.,no,candace88@yahoo.com,no,whatsapp,scam,yes,high,phishing_site,no,n0
smishing,Griffin-Walker requires immediate verification of your account. Visit http://www.lopez.biz/ or call 608-224-3217x4091.,no,vjohnson@phillips.com,+1-991-389-2670x3362,whatsapp,malware,yes,critical,malware_app,no,n0
